candidate_id,title,semantic_similarity
CAND_0086685,Project Manager,0.3440205454826355
CAND_0050970,Content Writer,0.3440198302268982
CAND_0091827,Marketing Manager,0.3440188467502594
CAND_0025035,Content Writer,0.34401825070381165
CAND_0058299,DevOps Engineer,0.344015508890152
CAND_0004994,Graphic Designer,0.3440132737159729
CAND_0049776,Content Writer,0.344012975692749
CAND_0017953,Marketing Manager,0.34401166439056396
CAND_0004226,Graphic Designer,0.34401148557662964
CAND_0020419,Sales Executive,0.34400975704193115
CAND_0025294,Graphic Designer,0.3440093994140625
CAND_0066475,Operations Manager,0.34400781989097595
CAND_0035031,Accountant,0.3440060615539551
CAND_0045260,Business Analyst,0.34400561451911926
CAND_0048725,Business Analyst,0.34400466084480286
CAND_0065204,HR Manager,0.3440040349960327
CAND_0024550,Sales Executive,0.34400224685668945
CAND_0060367,Software Engineer,0.34400081634521484
CAND_0051022,Business Analyst,0.3439992368221283
CAND_0014021,Sales Executive,0.34399789571762085
CAND_0073865,Content Writer,0.343997061252594
CAND_0027403,Graphic Designer,0.34399646520614624
CAND_0049191,Project Manager,0.343993604183197
CAND_0074595,Backend Engineer,0.34399333596229553
CAND_0015190,Marketing Manager,0.34399306774139404
CAND_0085420,Sales Executive,0.3439922332763672
CAND_0033240,Graphic Designer,0.3439892828464508
CAND_0044044,Content Writer,0.34398895502090454
CAND_0010497,Graphic Designer,0.34398677945137024
CAND_0024984,Project Manager,0.34398552775382996
CAND_0015033,Project Manager,0.343984454870224
CAND_0077019,Project Manager,0.34398114681243896
CAND_0029921,Graphic Designer,0.3439803719520569
CAND_0002383,Graphic Designer,0.34397706389427185
CAND_0067060,Graphic Designer,0.3439761698246002
CAND_0094090,Graphic Designer,0.3439691662788391
CAND_0066103,Content Writer,0.34396815299987793
CAND_0002814,Operations Manager,0.343966543674469
CAND_0077018,Business Analyst,0.34396618604660034
CAND_0040415,Sales Executive,0.343964159488678
CAND_0066988,Sales Executive,0.34396106004714966
CAND_0000515,Sales Executive,0.3439609408378601
CAND_0042733,Project Manager,0.34396037459373474
CAND_0052755,Content Writer,0.3439595103263855
CAND_0028668,Project Manager,0.3439543843269348
CAND_0028297,Project Manager,0.3439514935016632
CAND_0045687,Project Manager,0.3439491093158722
CAND_0048355,Marketing Manager,0.3439490497112274
CAND_0066128,Marketing Manager,0.34394869208335876
CAND_0086167,Sales Executive,0.3439481258392334
CAND_0032771,Accountant,0.3439459800720215
CAND_0024301,HR Manager,0.34394586086273193
CAND_0083145,Project Manager,0.3439457416534424
CAND_0000090,QA Engineer,0.34394460916519165
CAND_0054177,Customer Support,0.3439441919326782
CAND_0083256,Project Manager,0.34394335746765137
CAND_0066167,Graphic Designer,0.34394073486328125
CAND_0031558,Sales Executive,0.34393978118896484
CAND_0078543,Content Writer,0.34393835067749023
CAND_0089569,Marketing Manager,0.34393835067749023
CAND_0058099,Project Manager,0.34393802285194397
CAND_0040150,Operations Manager,0.34393489360809326
CAND_0040836,DevOps Engineer,0.3439340889453888
CAND_0014839,Marketing Manager,0.34393274784088135
CAND_0046979,Content Writer,0.34393200278282166
CAND_0064579,Project Manager,0.34393149614334106
CAND_0091700,Graphic Designer,0.3439306616783142
CAND_0078188,Backend Engineer,0.34393006563186646
CAND_0032350,Civil Engineer,0.34392836689949036
CAND_0075472,Operations Manager,0.34392809867858887
CAND_0052665,Project Manager,0.3439262807369232
CAND_0069218,Project Manager,0.3439253866672516
CAND_0041550,Project Manager,0.34392470121383667
CAND_0074094,Sales Executive,0.3439229428768158
CAND_0087207,Senior Software Engineer,0.3439213037490845
CAND_0044209,Graphic Designer,0.3439174294471741
CAND_0024757,Business Analyst,0.34391507506370544
CAND_0010276,Analytics Engineer,0.34391480684280396
CAND_0022941,Senior Data Engineer,0.34391409158706665
CAND_0022841,Project Manager,0.34391286969184875
CAND_0088127,Project Manager,0.3439071774482727
CAND_0052901,Project Manager,0.3439024090766907
CAND_0058912,Operations Manager,0.3439006209373474
CAND_0080211,HR Manager,0.3438988924026489
CAND_0006802,Content Writer,0.3438953757286072
CAND_0007502,Marketing Manager,0.34389519691467285
CAND_0086037,Project Manager,0.3438950181007385
CAND_0062431,Operations Manager,0.34389442205429077
CAND_0023816,Business Analyst,0.34389418363571167
CAND_0074808,Project Manager,0.34389352798461914
CAND_0030944,Graphic Designer,0.343892902135849
CAND_0083612,Software Engineer,0.34389281272888184
CAND_0095624,Project Manager,0.3438923954963684
CAND_0018916,Civil Engineer,0.3438902199268341
CAND_0025190,Marketing Manager,0.34388697147369385
CAND_0027232,Content Writer,0.34388676285743713
CAND_0089986,Mechanical Engineer,0.3438853621482849
CAND_0029811,Graphic Designer,0.34388330578804016
CAND_0019708,Sales Executive,0.34388232231140137
CAND_0090279,Graphic Designer,0.3438793122768402
CAND_0008174,HR Manager,0.34387844800949097
CAND_0035712,Content Writer,0.3438766598701477
CAND_0063062,Graphic Designer,0.34387654066085815
CAND_0077268,Marketing Manager,0.3438756763935089
CAND_0039799,Graphic Designer,0.3438742756843567
CAND_0006692,Business Analyst,0.3438740670681
CAND_0076083,Project Manager,0.3438698649406433
CAND_0011870,Content Writer,0.3438655734062195
CAND_0033560,Project Manager,0.3438621163368225
CAND_0076834,DevOps Engineer,0.3438588082790375
CAND_0068128,Operations Manager,0.34385690093040466
CAND_0073348,Frontend Engineer,0.3438553810119629
CAND_0038645,Project Manager,0.3438551425933838
CAND_0051275,Software Engineer,0.3438550531864166
CAND_0097051,Graphic Designer,0.34385231137275696
CAND_0030913,Project Manager,0.34385228157043457
CAND_0016563,Project Manager,0.34385156631469727
CAND_0082834,Graphic Designer,0.34384995698928833
CAND_0028863,Accountant,0.3438485264778137
CAND_0055721,Operations Manager,0.3438476622104645
CAND_0084202,Civil Engineer,0.34384429454803467
CAND_0052289,Senior Software Engineer,0.34384310245513916
CAND_0026810,Business Analyst,0.343842089176178
CAND_0013980,HR Manager,0.34383854269981384
CAND_0025347,Accountant,0.34383663535118103
CAND_0086970,Sales Executive,0.34383663535118103
CAND_0031157,Graphic Designer,0.3438331186771393
CAND_0041098,Marketing Manager,0.3438306450843811
CAND_0065518,Marketing Manager,0.34383004903793335
CAND_0034431,DevOps Engineer,0.34382903575897217
CAND_0013772,HR Manager,0.3438289165496826
CAND_0051055,Project Manager,0.34382832050323486
CAND_0094682,Project Manager,0.34382718801498413
CAND_0054265,Operations Manager,0.3438248336315155
CAND_0079420,Civil Engineer,0.34382444620132446
CAND_0021087,Business Analyst,0.3438243269920349
CAND_0076381,Backend Engineer,0.3438228964805603
CAND_0068949,Graphic Designer,0.34382161498069763
CAND_0009003,Content Writer,0.3438207507133484
CAND_0041255,Business Analyst,0.34381532669067383
CAND_0013972,Operations Manager,0.3438152074813843
CAND_0069035,Graphic Designer,0.34381502866744995
CAND_0039649,Graphic Designer,0.3438146412372589
CAND_0047140,Graphic Designer,0.3438146412372589
CAND_0071292,HR Manager,0.343813419342041
CAND_0071886,Accountant,0.34381210803985596
CAND_0058687,Senior Software Engineer,0.3438120484352112
CAND_0070241,Project Manager,0.34381169080734253
CAND_0072948,Senior Software Engineer,0.3438102602958679
CAND_0070351,Project Manager,0.3438088893890381
CAND_0071532,Marketing Manager,0.34380877017974854
CAND_0071331,Operations Manager,0.3438076078891754
CAND_0047293,Civil Engineer,0.34380751848220825
CAND_0087801,Graphic Designer,0.34380629658699036
CAND_0013769,Business Analyst,0.3438054919242859
CAND_0051291,Project Manager,0.3438046872615814
CAND_0006079,Customer Support,0.34380432963371277
CAND_0001920,Sales Executive,0.34380143880844116
CAND_0071055,Project Manager,0.3437999486923218
CAND_0054784,Business Analyst,0.3437994122505188
CAND_0057613,Project Manager,0.3437987267971039
CAND_0053060,Graphic Designer,0.34379756450653076
CAND_0000550,Business Analyst,0.34379199147224426
CAND_0087649,Accountant,0.3437919020652771
CAND_0022314,Marketing Manager,0.34379106760025024
CAND_0040369,Operations Manager,0.34379059076309204
CAND_0030898,Sales Executive,0.3437885344028473
CAND_0058130,Business Analyst,0.34378746151924133
CAND_0016853,Graphic Designer,0.3437868058681488
CAND_0007222,Business Analyst,0.34378349781036377
CAND_0065153,Operations Manager,0.3437832295894623
CAND_0050160,Project Manager,0.34378185868263245
CAND_0050569,Business Analyst,0.3437817692756653
CAND_0086725,Project Manager,0.3437803089618683
CAND_0089520,Project Manager,0.3437801003456116
CAND_0019963,Sales Executive,0.34377944469451904
CAND_0056235,Content Writer,0.34377872943878174
CAND_0013982,Graphic Designer,0.34377580881118774
CAND_0087121,Marketing Manager,0.3437747061252594
CAND_0000167,Business Analyst,0.34377455711364746
CAND_0029247,Marketing Manager,0.3437725603580475
CAND_0078969,Graphic Designer,0.3437720537185669
CAND_0057542,Sales Executive,0.3437696695327759
CAND_0052934,Graphic Designer,0.3437691926956177
CAND_0084541,Business Analyst,0.3437690734863281
CAND_0005780,Marketing Manager,0.343767374753952
CAND_0086416,Content Writer,0.3437672257423401
CAND_0053530,Marketing Manager,0.3437625765800476
CAND_0063140,Content Writer,0.34376171231269836
CAND_0096769,Business Analyst,0.34376150369644165
CAND_0016622,Operations Manager,0.34376031160354614
CAND_0007341,Marketing Manager,0.34376010298728943
CAND_0060819,Marketing Manager,0.3437597155570984
CAND_0049399,Sales Executive,0.3437575697898865
CAND_0007210,Civil Engineer,0.34375640749931335
CAND_0056960,Software Engineer,0.3437535762786865
CAND_0026840,Senior Software Engineer,0.343753457069397
CAND_0065692,Graphic Designer,0.3437497615814209
CAND_0049334,Graphic Designer,0.3437484800815582
CAND_0095008,Business Analyst,0.3437475264072418
CAND_0077322,Business Analyst,0.3437469005584717
CAND_0055349,Business Analyst,0.34374549984931946
CAND_0004825,Project Manager,0.34374403953552246
CAND_0063407,HR Manager,0.34374314546585083
CAND_0063899,Operations Manager,0.3437403440475464
CAND_0087007,Graphic Designer,0.34374022483825684
CAND_0066020,Graphic Designer,0.34373247623443604
CAND_0060295,Project Manager,0.3437318205833435
CAND_0004401,Project Manager,0.3437310457229614
CAND_0016282,Content Writer,0.3437255620956421
CAND_0008671,Operations Manager,0.34372270107269287
CAND_0016028,Sales Executive,0.3437216281890869
CAND_0014088,Graphic Designer,0.3437187969684601
CAND_0038996,Graphic Designer,0.3437183201313019
CAND_0016128,Business Analyst,0.34371668100357056
CAND_0015518,Graphic Designer,0.3437155485153198
CAND_0000327,Graphic Designer,0.3437143564224243
CAND_0093326,Software Engineer,0.3437110185623169
CAND_0037783,DevOps Engineer,0.34371042251586914
CAND_0094376,Graphic Designer,0.34370994567871094
CAND_0024925,Software Engineer,0.34370672702789307
CAND_0056873,Content Writer,0.3437063694000244
CAND_0036643,Graphic Designer,0.3437044024467468
CAND_0021896,Business Analyst,0.3437038064002991
CAND_0015473,Sales Executive,0.3437035083770752
CAND_0038360,Project Manager,0.3437022566795349
CAND_0061652,Customer Support,0.34370073676109314
CAND_0058237,Sales Executive,0.34369903802871704
CAND_0077669,Business Analyst,0.34369853138923645
CAND_0048567,Project Manager,0.3436974287033081
CAND_0038141,Content Writer,0.34369513392448425
CAND_0086729,Software Engineer,0.34369349479675293
CAND_0005075,Civil Engineer,0.34368807077407837
CAND_0058503,Operations Manager,0.3436877727508545
CAND_0023352,Marketing Manager,0.3436875343322754
CAND_0069694,Sales Executive,0.34368690848350525
CAND_0014281,HR Manager,0.3436838686466217
CAND_0066086,Sales Executive,0.34368380904197693
CAND_0086262,Operations Manager,0.34368279576301575
CAND_0009013,Sales Executive,0.3436816930770874
CAND_0085919,Sales Executive,0.34367668628692627
CAND_0028686,Project Manager,0.34367650747299194
CAND_0089770,Content Writer,0.34367623925209045
CAND_0009247,Graphic Designer,0.3436758518218994
CAND_0067013,Business Analyst,0.3436741828918457
CAND_0093368,Marketing Manager,0.3436739444732666
CAND_0094501,Business Analyst,0.3436735272407532
CAND_0088631,Project Manager,0.3436732292175293
CAND_0009642,Project Manager,0.3436725437641144
CAND_0074591,Graphic Designer,0.3436722159385681
CAND_0031132,Business Analyst,0.34367209672927856
CAND_0026595,Marketing Manager,0.3436717987060547
CAND_0066681,Sales Executive,0.3436717987060547
CAND_0015311,Graphic Designer,0.3436700105667114
CAND_0072742,HR Manager,0.34366971254348755
CAND_0074612,Project Manager,0.3436691164970398
CAND_0010852,Project Manager,0.3436681628227234
CAND_0098521,Operations Manager,0.34366559982299805
CAND_0094960,Sales Executive,0.34366482496261597
CAND_0048922,Marketing Manager,0.3436635434627533
CAND_0018540,Business Analyst,0.3436632752418518
CAND_0086124,Project Manager,0.3436616361141205
CAND_0084617,Business Analyst,0.3436605930328369
CAND_0008189,Project Manager,0.34366023540496826
CAND_0083997,Sales Executive,0.34365785121917725
CAND_0059830,Marketing Manager,0.3436557948589325
CAND_0015046,Senior Data Engineer,0.3436546325683594
CAND_0072368,Business Analyst,0.3436540365219116
CAND_0085788,Operations Manager,0.34365367889404297
CAND_0006662,Software Engineer,0.34365350008010864
CAND_0047793,Graphic Designer,0.34364908933639526
CAND_0024715,Graphic Designer,0.34364181756973267
CAND_0089970,Backend Engineer,0.3436407148838043
CAND_0013981,Content Writer,0.3436395823955536
CAND_0090791,Operations Manager,0.34363850951194763
CAND_0038420,Graphic Designer,0.34363824129104614
CAND_0097450,Content Writer,0.34363725781440735
CAND_0019990,Project Manager,0.3436356782913208
CAND_0083815,HR Manager,0.34363478422164917
CAND_0072806,Graphic Designer,0.3436344265937805
CAND_0077515,Project Manager,0.3436337113380432
CAND_0042036,Marketing Manager,0.34362995624542236
CAND_0038653,Business Analyst,0.3436281979084015
CAND_0053176,Content Writer,0.3436278700828552
CAND_0049702,QA Engineer,0.34362655878067017
CAND_0076605,Civil Engineer,0.3436224162578583
CAND_0076766,Operations Manager,0.34361934661865234
CAND_0007881,Graphic Designer,0.3436189889907837
CAND_0084350,HR Manager,0.3436189293861389
CAND_0024638,Graphic Designer,0.34361720085144043
CAND_0084140,Graphic Designer,0.3436161279678345
CAND_0065582,Sales Executive,0.3436158299446106
CAND_0078307,Graphic Designer,0.3436132073402405
CAND_0005665,Sales Executive,0.3436128497123718
CAND_0049056,Graphic Designer,0.34361276030540466
CAND_0045103,Project Manager,0.3436080813407898
CAND_0062824,Graphic Designer,0.3436067998409271
CAND_0002685,Operations Manager,0.3436051607131958
CAND_0042295,Graphic Designer,0.3436039984226227
CAND_0046107,Content Writer,0.3436028063297272
CAND_0058719,Business Analyst,0.34360188245773315
CAND_0046030,Project Manager,0.3436013460159302
CAND_0067363,Marketing Manager,0.34359821677207947
CAND_0069528,Accountant,0.34359729290008545
CAND_0047886,Operations Manager,0.34359627962112427
CAND_0036953,Sales Executive,0.3435949683189392
CAND_0085007,Business Analyst,0.3435879945755005
CAND_0078335,Sales Executive,0.34358763694763184
CAND_0014763,Marketing Manager,0.3435862064361572
CAND_0069545,Project Manager,0.34358516335487366
CAND_0030523,Senior Software Engineer,0.34358182549476624
CAND_0037127,Sales Executive,0.3435804843902588
CAND_0090236,Business Analyst,0.3435801863670349
CAND_0063676,Content Writer,0.3435797095298767
CAND_0052503,Project Manager,0.34357696771621704
CAND_0049453,DevOps Engineer,0.3435758054256439
CAND_0031944,Project Manager,0.3435753881931305
CAND_0004242,Operations Manager,0.34357526898384094
CAND_0024847,Project Manager,0.343574583530426
CAND_0070709,Project Manager,0.3435743451118469
CAND_0001025,Senior Software Engineer,0.34357184171676636
CAND_0026338,Project Manager,0.3435703217983246
CAND_0027601,Sales Executive,0.3435666263103485
CAND_0082203,Sales Executive,0.3435661494731903
CAND_0086543,Sales Executive,0.3435651361942291
CAND_0094936,Project Manager,0.3435627222061157
CAND_0074363,Sales Executive,0.34356236457824707
CAND_0026420,Operations Manager,0.34356167912483215
CAND_0096418,Accountant,0.34356147050857544
CAND_0045392,Sales Executive,0.3435593843460083
CAND_0063610,Graphic Designer,0.3435593247413635
CAND_0021569,Project Manager,0.3435569405555725
CAND_0001187,Graphic Designer,0.34355252981185913
CAND_0044918,Customer Support,0.34354954957962036
CAND_0099587,Marketing Manager,0.3435492515563965
CAND_0086811,Content Writer,0.34354883432388306
CAND_0033236,Operations Manager,0.34354710578918457
CAND_0049719,Project Manager,0.3435458540916443
CAND_0080706,Graphic Designer,0.343545138835907
CAND_0056381,Accountant,0.3435441553592682
CAND_0062679,Business Analyst,0.34354305267333984
CAND_0038033,Sales Executive,0.3435399830341339
CAND_0095451,Content Writer,0.34353724122047424
CAND_0028867,Project Manager,0.3435367941856384
CAND_0073231,Business Analyst,0.3435366749763489
CAND_0018986,Graphic Designer,0.3435334861278534
CAND_0064132,Customer Support,0.3435329794883728
CAND_0076125,Business Analyst,0.3435308039188385
CAND_0025282,Project Manager,0.3435300588607788
CAND_0061028,Graphic Designer,0.3435295820236206
CAND_0057953,Project Manager,0.3435278534889221
CAND_0019023,Sales Executive,0.34352731704711914
CAND_0042863,Project Manager,0.34352579712867737
CAND_0058396,Accountant,0.3435238003730774
CAND_0030341,Business Analyst,0.34352341294288635
CAND_0042902,Operations Manager,0.343523234128952
CAND_0094748,Business Analyst,0.34352248907089233
CAND_0075133,Project Manager,0.34352052211761475
CAND_0070810,Project Manager,0.3435196280479431
CAND_0022948,Sales Executive,0.34351903200149536
CAND_0075744,Civil Engineer,0.34351885318756104
CAND_0038711,Graphic Designer,0.34351709485054016
CAND_0091881,HR Manager,0.3435141444206238
CAND_0029300,Graphic Designer,0.34351295232772827
CAND_0056450,Marketing Manager,0.3435112535953522
CAND_0086307,Sales Executive,0.34351009130477905
CAND_0069370,Content Writer,0.3435085415840149
CAND_0095103,Sales Executive,0.34350845217704773
CAND_0068569,Graphic Designer,0.3435049057006836
CAND_0046908,Sales Executive,0.3435041308403015
CAND_0063102,Operations Manager,0.3435038626194
CAND_0072141,Operations Manager,0.34350258111953735
CAND_0000853,Marketing Manager,0.343502402305603
CAND_0071021,Project Manager,0.34349697828292847
CAND_0009877,Graphic Designer,0.34349524974823
CAND_0052965,Marketing Manager,0.3434951901435852
CAND_0096567,Marketing Manager,0.3434934616088867
CAND_0009558,Project Manager,0.3434913754463196
CAND_0093085,Marketing Manager,0.34349125623703003
CAND_0032971,Sales Executive,0.34349000453948975
CAND_0060234,Accountant,0.3434861898422241
CAND_0074805,Sales Executive,0.34348613023757935
CAND_0026098,Senior Software Engineer,0.34348511695861816
CAND_0019262,Marketing Manager,0.34348446130752563
CAND_0043658,Marketing Manager,0.3434840440750122
CAND_0065891,Sales Executive,0.3434836268424988
CAND_0088847,Marketing Manager,0.3434828519821167
CAND_0015135,Project Manager,0.34348219633102417
CAND_0058286,Graphic Designer,0.3434799909591675
CAND_0026785,Operations Manager,0.34347784519195557
CAND_0073690,Sales Executive,0.3434761166572571
CAND_0089030,DevOps Engineer,0.34347590804100037
CAND_0036077,Project Manager,0.3434748649597168
CAND_0014987,Project Manager,0.34347471594810486
CAND_0034199,Project Manager,0.3434745669364929
CAND_0028049,Marketing Manager,0.34347283840179443
CAND_0080059,Operations Manager,0.34347277879714966
CAND_0015019,Business Analyst,0.34347036480903625
CAND_0075881,Sales Executive,0.3434683680534363
CAND_0077192,Project Manager,0.3434673547744751
CAND_0051225,Business Analyst,0.3434660732746124
CAND_0028489,Graphic Designer,0.3434649705886841
CAND_0053334,Operations Manager,0.3434636890888214
CAND_0016786,Accountant,0.3434599041938782
CAND_0057213,Graphic Designer,0.3434593677520752
CAND_0082391,Operations Manager,0.3434561491012573
CAND_0009612,Project Manager,0.34345516562461853
CAND_0040381,Sales Executive,0.34345436096191406
CAND_0003539,Content Writer,0.3434528112411499
CAND_0093793,Accountant,0.3434522747993469
CAND_0005820,Backend Engineer,0.34345144033432007
CAND_0058510,Sales Executive,0.3434486985206604
CAND_0034106,Sales Executive,0.34344685077667236
CAND_0075932,Marketing Manager,0.34344682097435
CAND_0093879,Operations Manager,0.3434463143348694
CAND_0045565,Content Writer,0.3434460163116455
CAND_0054390,DevOps Engineer,0.3434458374977112
CAND_0079109,Project Manager,0.34343963861465454
CAND_0045346,Sales Executive,0.3434388041496277
CAND_0010994,Backend Engineer,0.34343764185905457
CAND_0069364,Project Manager,0.34343668818473816
CAND_0097852,Accountant,0.34343501925468445
CAND_0016682,Operations Manager,0.3434309661388397
CAND_0090152,Software Engineer,0.34343093633651733
CAND_0058000,Content Writer,0.34342899918556213
CAND_0063365,Backend Engineer,0.34342870116233826
CAND_0013278,Content Writer,0.343428373336792
CAND_0080368,Marketing Manager,0.343427449464798
CAND_0034382,Project Manager,0.34342679381370544
CAND_0035781,Project Manager,0.3434249460697174
CAND_0004556,Sales Executive,0.34342440962791443
CAND_0086742,Sales Executive,0.3434225916862488
CAND_0026868,Sales Executive,0.3434144854545593
CAND_0072485,Sales Executive,0.34341445565223694
CAND_0090005,Project Manager,0.3434135317802429
CAND_0091990,Business Analyst,0.3434121012687683
CAND_0088770,Content Writer,0.3434092104434967
CAND_0022116,Civil Engineer,0.3434082865715027
CAND_0033575,Project Manager,0.34340816736221313
CAND_0050858,Marketing Manager,0.34340792894363403
CAND_0081562,Graphic Designer,0.34340423345565796
CAND_0020855,Content Writer,0.34340330958366394
CAND_0028289,Sales Executive,0.34340226650238037
CAND_0055118,Content Writer,0.34340208768844604
CAND_0054135,Sales Executive,0.34340131282806396
CAND_0078633,Operations Manager,0.3434009850025177
CAND_0034823,Sales Executive,0.34340012073516846
CAND_0039884,Project Manager,0.34340012073516846
CAND_0022423,Marketing Manager,0.3433987498283386
CAND_0098179,Graphic Designer,0.34339872002601624
CAND_0019721,Civil Engineer,0.3433944880962372
CAND_0065719,HR Manager,0.3433925211429596
CAND_0040141,Backend Engineer,0.3433922529220581
CAND_0061896,Graphic Designer,0.34339141845703125
CAND_0088865,Sales Executive,0.3433906137943268
CAND_0065304,Content Writer,0.34339016675949097
CAND_0049014,Software Engineer,0.3433881402015686
CAND_0035839,HR Manager,0.34338751435279846
CAND_0092353,Sales Executive,0.3433874845504761
CAND_0082896,Marketing Manager,0.3433848023414612
CAND_0098973,Marketing Manager,0.3433837294578552
CAND_0053242,Sales Executive,0.3433835804462433
CAND_0052686,Graphic Designer,0.34338313341140747
CAND_0058370,Project Manager,0.34338101744651794
CAND_0019133,Sales Executive,0.34338027238845825
CAND_0003737,Business Analyst,0.34337639808654785
CAND_0012920,Project Manager,0.34337562322616577
CAND_0032063,Project Manager,0.34337520599365234
CAND_0055362,Senior Software Engineer (ML),0.34337466955184937
CAND_0092539,Sales Executive,0.3433738946914673
CAND_0079991,Software Engineer,0.3433733880519867
CAND_0021599,Sales Executive,0.3433716297149658
CAND_0055940,Project Manager,0.34337151050567627
CAND_0093192,Senior Data Engineer,0.34336864948272705
CAND_0084484,HR Manager,0.3433685898780823
CAND_0039150,Sales Executive,0.34336423873901367
CAND_0024496,Project Manager,0.34336304664611816
CAND_0051162,Business Analyst,0.34336161613464355
CAND_0038349,Sales Executive,0.3433610796928406
CAND_0056197,Project Manager,0.34335923194885254
CAND_0088799,Business Analyst,0.34335899353027344
CAND_0041223,Project Manager,0.34335851669311523
CAND_0073633,ML Engineer,0.3433535397052765
CAND_0038945,DevOps Engineer,0.34335148334503174
CAND_0050916,Graphic Designer,0.3433513939380646
CAND_0071289,Project Manager,0.3433484733104706
CAND_0039213,Sales Executive,0.343347430229187
CAND_0002678,Business Analyst,0.3433447480201721
CAND_0012046,Sales Executive,0.3433440327644348
CAND_0050383,Customer Support,0.34334319829940796
CAND_0025289,Operations Manager,0.34334200620651245
CAND_0026870,Operations Manager,0.3433417081832886
CAND_0027642,HR Manager,0.34333986043930054
CAND_0034022,Sales Executive,0.3433380722999573
CAND_0065049,Graphic Designer,0.34333646297454834
CAND_0018166,Graphic Designer,0.343336284160614
CAND_0084752,Senior Software Engineer,0.3433358371257782
CAND_0002483,Marketing Manager,0.3433355689048767
CAND_0048169,Content Writer,0.343333899974823
CAND_0056607,Senior Data Engineer,0.3433336019515991
CAND_0035849,Marketing Manager,0.34332990646362305
CAND_0099394,Accountant,0.34332630038261414
CAND_0004031,Sales Executive,0.3433245122432709
CAND_0018212,Sales Executive,0.34332334995269775
CAND_0021392,Marketing Manager,0.34332048892974854
CAND_0082074,HR Manager,0.34332042932510376
CAND_0066026,Marketing Manager,0.3433201313018799
CAND_0050072,Content Writer,0.3433179259300232
CAND_0092560,Backend Engineer,0.34331783652305603
CAND_0020346,Sales Executive,0.3433172106742859
CAND_0093772,Graphic Designer,0.34331557154655457
CAND_0022346,Sales Executive,0.34331244230270386
CAND_0018872,QA Engineer,0.34331226348876953
CAND_0095413,Project Manager,0.343309223651886
CAND_0040371,Business Analyst,0.34330910444259644
CAND_0053890,Project Manager,0.34330835938453674
CAND_0089720,Business Analyst,0.34330320358276367
CAND_0069641,Graphic Designer,0.34330254793167114
CAND_0033091,Sales Executive,0.34330207109451294
CAND_0092316,Sales Executive,0.34330031275749207
CAND_0029639,Sales Executive,0.34329915046691895
CAND_0066980,HR Manager,0.3432985544204712
CAND_0015951,Project Manager,0.34329545497894287
CAND_0010570,Project Manager,0.34329167008399963
CAND_0094568,Sales Executive,0.3432905077934265
CAND_0086671,Backend Engineer,0.34329020977020264
CAND_0073551,Software Engineer,0.34328693151474
CAND_0099182,Graphic Designer,0.3432867228984833
CAND_0067912,Business Analyst,0.34328627586364746
CAND_0060431,Sales Executive,0.34328383207321167
CAND_0044393,DevOps Engineer,0.3432820439338684
CAND_0065984,Graphic Designer,0.3432810604572296
CAND_0042804,Project Manager,0.34328100085258484
CAND_0061037,Content Writer,0.3432777523994446
CAND_0024277,Operations Manager,0.3432765007019043
CAND_0071528,Project Manager,0.34327432513237
CAND_0012440,Sales Executive,0.34327244758605957
CAND_0060524,Project Manager,0.34327173233032227
CAND_0088021,Marketing Manager,0.34327125549316406
CAND_0098403,Business Analyst,0.34326961636543274
CAND_0079820,Graphic Designer,0.34326857328414917
CAND_0071436,Marketing Manager,0.34326812624931335
CAND_0073549,Sales Executive,0.34326645731925964
CAND_0091216,Business Analyst,0.34326547384262085
CAND_0027419,Graphic Designer,0.34326478838920593
CAND_0038556,Software Engineer,0.34326469898223877
CAND_0064019,Sales Executive,0.3432636857032776
CAND_0038280,Marketing Manager,0.34326326847076416
CAND_0017253,Backend Engineer,0.34326171875
CAND_0013069,Graphic Designer,0.3432602882385254
CAND_0019370,Project Manager,0.34326016902923584
CAND_0095435,Project Manager,0.34325647354125977
CAND_0055738,Marketing Manager,0.3432547152042389
CAND_0064852,Project Manager,0.343252956867218
CAND_0087153,Marketing Manager,0.3432508111000061
CAND_0062403,Backend Engineer,0.34325069189071655
CAND_0023527,Sales Executive,0.343250572681427
CAND_0034577,Sales Executive,0.34324750304222107
CAND_0071306,Business Analyst,0.3432464897632599
CAND_0062925,Content Writer,0.3432464003562927
CAND_0028013,Content Writer,0.34324005246162415
CAND_0095772,DevOps Engineer,0.3432398736476898
CAND_0099117,Graphic Designer,0.3432363271713257
CAND_0042554,Business Analyst,0.34323570132255554
CAND_0010049,Graphic Designer,0.34323298931121826
CAND_0005083,Marketing Manager,0.343231737613678
CAND_0019354,Project Manager,0.34323030710220337
CAND_0081314,Marketing Manager,0.3432301878929138
CAND_0027562,Graphic Designer,0.3432297706604004
CAND_0081770,Sales Executive,0.343228816986084
CAND_0078874,Graphic Designer,0.34322816133499146
CAND_0064764,Project Manager,0.3432276248931885
CAND_0077338,HR Manager,0.34322720766067505
CAND_0005152,Marketing Manager,0.34322604537010193
CAND_0088178,Project Manager,0.34322142601013184
CAND_0042148,Software Engineer,0.3432212471961975
CAND_0002018,Marketing Manager,0.343220591545105
CAND_0059601,Sales Executive,0.3432196378707886
CAND_0086146,Content Writer,0.34321898221969604
CAND_0093706,Project Manager,0.34321871399879456
CAND_0056900,Operations Manager,0.3432163894176483
CAND_0066747,Content Writer,0.34321582317352295
